Congruency_condition,Target_position,Target_identity,Correct_key,Parallel_signal,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textPresent_welcome_message.started,keyPress_SPACE_bar.started,textExperiment_start_confirmation.started,textPresent_welcome_message.stopped,keyPress_SPACE_bar.keys,keyPress_SPACE_bar.rt,textBlock_intro.started,keyBlock_start.started,keyBlock_start.keys,keyBlock_start.rt,textJitter_blank_screen.started,textJitter_blank_screen.stopped,textFixation_cross_I.started,textFixation_cross_II.started,textTarget_presentation.started,button_resp.started,button_resp.keys,button_resp.corr,button_resp.rt,textReaction_feedback.started,textISI_blank_screen.started,textFixation_cross_I.stopped,textReaction_feedback.stopped,textISI_blank_screen.stopped,textGoodbye_message.started,keyEnd_experiment.started,textGoodbye_message.stopped,keyEnd_experiment.keys,keyEnd_experiment.corr,keyEnd_experiment.rt,Participant (no.: ###),Session (no.: ###),Gender (m/f/d),Handedness (r/l),Height (cm),Weight (kg),date,expName,psychopyVersion,participant,frameRate,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,33,33,65,,,,,,,,,,,1768.3917003998067,1769.3922762998845,1769.3922762998845,1769.5895612998866,1769.5895612998866,1769.5895612998866,4,1,0.4831207001116127,1770.078700099839,1770.4324325998314,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,34,34,6,,,,,,,,,,,1770.6347571997903,1771.6492658997886,1771.6492658997886,1771.8434257998597,1771.8434257998597,1771.8434257998597,5,1,0.5972849999088794,1772.4456966998987,1772.8013495998457,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,35,35,29,,,,,,,,,,,1773.001922099851,1774.0048439998645,1774.0048439998645,1774.205756199779,1774.205756199779,1774.205756199779,4,1,0.44329360011033714,1774.6548221998382,1775.0117443997879,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,36,36,0,,,,,,,,,,,1775.2094510998577,1776.2191110998392,1776.2191110998392,1776.4084379998967,1776.4084379998967,1776.4084379998967,4,1,0.69714460009709,1777.1120797998738,1777.4661204998847,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,37,37,15,,,,,,,,,,,1777.6674739997834,,1778.6606714997906,1778.8673070999794,1778.8673070999794,1778.8673070999794,4,0,0.4393925000913441,1779.3136748999823,1779.6692901998758,1778.8673070999794,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,38,38,23,,,,,,,,,,,1779.8705084999092,1780.8760984998662,1780.8760984998662,1781.0718115998898,1781.0718115998898,1781.0718115998898,5,1,0.7498069000430405,1781.827630699845,1782.183019499993,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,39,39,11,,,,,,,,,,,1782.3830754999071,1783.3846763998736,1783.3846763998736,1783.5856218999252,1783.5856218999252,1783.5856218999252,5,1,0.29196019982919097,1783.8841161997989,1784.238807799993,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,40,40,20,,,,,,,,,,,1784.4397368999198,1785.4452947999816,1785.4452947999816,1785.6403705999255,1785.6403705999255,1785.6403705999255,4,1,0.5359432999975979,1786.1818279998843,1786.5376711999997,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,41,41,25,,,,,,,,,,,1786.7351072998717,1787.7367426999845,1787.7367426999845,1787.9381629999261,1787.9381629999261,1787.9381629999261,5,0,0.41021479992195964,1788.3548626999836,1788.7088273998816,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,42,42,55,,,,,,,,,,,1788.9102062999737,,1789.9045525998808,1790.1083611999638,1790.1083611999638,1790.1083611999638,4,0,0.5141631001606584,1790.6334651999641,1790.9880967999343,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,43,43,22,,,,,,,,,,,1791.1824298999272,1792.1825264999643,1792.1825264999643,1792.3842949999962,1792.3842949999962,1792.3842949999962,5,1,0.6313634000252932,1793.027765699895,1793.3774480998982,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,44,44,45,,,,,,,,,,,1793.5797001000028,1794.5799892998766,1794.5799892998766,1794.7800062999595,1794.7800062999595,1794.7800062999595,5,0,0.7017443999648094,1795.4895243998617,1795.8420424999204,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,45,45,49,,,,,,,,,,,1796.0428259999026,,1797.036845299881,1797.2371909997892,1797.2371909997892,1797.2371909997892,5,0,0.5873712000902742,1797.831401599804,1798.1894553999882,1797.2371909997892,1798.1819140999578,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,46,46,50,,,,,,,,,,,1798.3835390999448,,1799.3775726999156,1799.5769555999432,1799.5769555999432,1799.5769555999432,5,1,0.5630719000473619,1800.147601199802,1800.500889199786,1799.5769555999432,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,47,47,18,,,,,,,,,,,1800.7019855999388,1801.7099394998513,1801.7099394998513,1801.8977177999914,1801.8977177999914,1801.8977177999914,5,1,0.4262230999302119,1802.3333510998636,1802.680865299888,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,48,48,31,,,,,,,,,,,1802.8826291000005,1803.8839165999088,1803.8839165999088,1804.0834402998444,1804.0834402998444,1804.0834402998444,5,1,0.45330219995230436,1804.5437660999596,1804.900023699971,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,49,49,32,,,,,,,,,,,1805.0977191999555,,1806.0920423998032,1806.2934949998744,1806.2934949998744,1806.2934949998744,4,1,0.4513091999106109,1806.7508184998296,1807.1024148999713,1806.2934949998744,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,50,50,41,,,,,,,,,,,1807.3035245998763,1808.3064483997878,1808.3064483997878,1808.5080533998553,1808.5080533998553,1808.5080533998553,4,1,0.6459303998854011,1809.1678664998617,1809.5139935999177,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,51,51,57,,,,,,,,,,,1809.7159780999646,1810.7154036997817,1810.7154036997817,1810.9168002998922,1810.9168002998922,1810.9168002998922,4,1,0.38928850018419325,1811.3134263998363,1811.6683599997777,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,52,52,56,,,,,,,,,,,1811.868198499782,1812.86980269989,1812.86980269989,1813.0627851998433,1813.0627851998433,1813.0627851998433,4,1,0.37544630002230406,1813.4483483999502,1813.800229899818,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,53,53,4,,,,,,,,,,,1814.0014068998862,1815.0018564998172,1815.0018564998172,1815.2025530999526,1815.2025530999526,1815.2025530999526,4,1,0.0839913000818342,1815.2934263998177,1815.6552451997995,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,54,54,44,,,,,,,,,,,1815.8490412998945,1816.8471305998974,1816.8471305998974,1817.0490972998086,1817.0490972998086,1817.0490972998086,4,1,0.42707149987109005,1817.4836625999305,1817.8411553998012,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,55,55,12,,,,,,,,,,,1818.0351217999123,1819.0421197998803,1819.0421197998803,1819.237946699839,1819.237946699839,1819.237946699839,4,1,0.40930719999596477,1819.6531264998484,1820.0073901999276,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,56,56,19,,,,,,,,,,,1820.2085419998039,,1821.2027885999996,1821.4036124998238,1821.4036124998238,1821.4036124998238,5,1,0.674101599957794,1822.0840899997856,1822.438504899852,1821.4036124998238,1822.4329871998634,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,57,57,42,,,,,,,,,,,1822.6407168998849,,1823.639534899965,1823.8387604998425,1823.8387604998425,1823.8387604998425,5,1,0.7322603999637067,1824.5767152998596,1824.9319132999517,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,58,58,33,,,,,,,,,,,1825.1337768998928,1826.1322935998905,1826.1322935998905,1826.3348203999922,1826.3348203999922,1826.3348203999922,5,0,0.34012629999779165,1826.683247399982,1827.037776599871,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,59,59,53,,,,,,,,,,,1827.2362620998174,1828.237232599873,1828.237232599873,1828.4370763998013,1828.4370763998013,1828.4370763998013,4,1,0.43949989997781813,1828.883166599786,1829.237708899891,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,60,60,10,,,,,,,,,,,1829.441717099864,1830.4413927998394,1830.4413927998394,1830.6381027000025,1830.6381027000025,1830.6381027000025,5,1,0.43769849999807775,1831.0826936999802,1831.4367107998114,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,61,61,35,,,,,,,,,,,1831.6381645998918,1832.6386805998627,1832.6386805998627,1832.8398090999108,1832.8398090999108,1832.8398090999108,5,1,0.5486355999018997,1833.395485599991,1833.750691499794,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,62,62,68,,,,,,,,,,,1833.9509583998006,,1834.944401799934,1835.1474581998773,1835.1474581998773,1835.1474581998773,4,1,0.42970219999551773,1835.5829674999695,1835.9385779998265,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,63,63,69,,,,,,,,,,,1836.138832199853,1837.1407697999384,1837.1407697999384,1837.3402718999423,1837.3402718999423,1837.3402718999423,4,1,0.40375669999048114,1837.7496646998916,1838.105290699983,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,64,64,2,,,,,,,,,,,1838.3064460000023,,1839.29394829995,1839.493866799865,1839.493866799865,1839.493866799865,5,1,0.6737602998036891,1840.1747318999842,1840.52746139979,1839.493866799865,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,65,65,13,,,,,,,,,,,1840.730136899976,1841.7326944000088,1841.7326944000088,1841.9300430999137,1841.9300430999137,1841.9300430999137,4,1,0.5074078000616282,1842.4444483998232,1842.7986869998276,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,66,66,8,,,,,,,,,,,1842.9989979998209,1843.9988502999768,1843.9988502999768,1844.2002319998574,1844.2002319998574,1844.2002319998574,4,1,0.6181105000432581,1844.8257533998694,1845.1805456997827,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,67,67,14,,,,,,,,,,,1845.3826132998802,1846.3820271999575,1846.3820271999575,1846.5813983997796,1846.5813983997796,1846.5813983997796,5,1,0.4747033000458032,1847.0618000999093,1847.416769999778,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,68,68,72,,,,,,,,,,,1847.6182810999453,1848.6182846999727,1848.6182846999727,1848.8170877997763,1848.8170877997763,1848.8170877997763,4,1,0.4615841000340879,1849.2856211999897,1849.6396525998134,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,69,69,30,,,,,,,,,,,1849.8402058999054,1850.8395700999536,1850.8395700999536,1851.0422747998964,1851.0422747998964,1851.0422747998964,5,1,0.43053180002607405,1851.478257499868,1851.8395257999655,,1851.834121799795,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,70,70,79,,,,,,,,,,,1852.035774399992,1853.0349430998322,1853.0349430998322,1853.2360598999076,1853.2360598999076,1853.2360598999076,5,1,0.4242789999116212,1853.6673894999549,1854.0241921998095,,1854.017324499786,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,71,71,63,,,,,,,,,,,1854.2184540999588,1855.2207873999141,1855.2207873999141,1855.4256807998754,1855.4256807998754,1855.4256807998754,5,1,0.42117640003561974,1855.8536924999207,1856.2080539998133,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,72,72,26,,,,,,,,,,,1856.408956399886,1857.4101163998712,1857.4101163998712,1857.602929599816,1857.602929599816,1857.602929599816,5,1,0.43904009996913373,1858.047226900002,1858.401709599886,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,73,73,39,,,,,,,,,,,1858.6070338999853,1859.6106707998551,1859.6106707998551,1859.8057235998567,1859.8057235998567,1859.8057235998567,5,1,0.3443149998784065,1860.1592339999042,1860.514358999906,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,74,74,38,,,,,,,,,,,1860.7084956998006,1861.7136414998677,1861.7136414998677,1861.9096467997879,1861.9096467997879,1861.9096467997879,5,1,0.31917440006509423,1862.2349515999667,1862.590255399933,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,75,75,3,,,,,,,,,,,1862.792101799976,1863.791666999925,1863.791666999925,1863.9899340998381,1863.9899340998381,1863.9899340998381,5,1,0.3893323000520468,1864.3865649998188,1864.7428758998867,,1864.7358807998244,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,8,0,8,0,0,76,76,71,,,,,,,,,,,1864.9439958999865,1865.9434728999622,1865.9434728999622,1866.1386526999995,1866.1386526999995,1866.1386526999995,5,1,0.43763890000991523,1866.5830955998972,1866.9369135999586,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,8,0,8,0,0,77,77,48,,,,,,,,,,,1867.1385823998135,1868.1387004998978,1868.1387004998978,1868.3385436998215,1868.3385436998215,1868.3385436998215,5,0,0.3697621999308467,1868.714912299998,1869.0686718998477,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,8,0,8,0,0,78,78,73,,,,,,,,,,,1869.269624499837,1870.2733251999598,1870.2733251999598,1870.4719894998707,1870.4719894998707,1870.4719894998707,4,1,0.5065737999975681,1870.9844213000033,1871.3388516998384,,1871.3330236999318,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,8,0,8,0,0,79,79,70,,,,,,,,,,,1871.5412836999167,,1872.5341207999736,1872.7361152998637,1872.7361152998637,1872.7361152998637,5,1,0.4441639999859035,1873.193634599913,1873.5439048998524,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,9,0,9,0,0,0,0,30,,,,,,,1873.7515992999543,1873.7515992999543,space,23.91733709978871,1897.6898255997803,1898.6931508998387,1898.6931508998387,1898.8864644998685,1898.8864644998685,1898.8864644998685,5,1,0.46673099999316037,1899.3593585998751,1899.7127214998472,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,9,0,9,0,0,1,1,16,,,,,,,,,,,1899.9151320999954,1900.920726499986,1900.920726499986,1901.1157642998733,1901.1157642998733,1901.1157642998733,4,1,0.4161534998565912,1901.5387240999844,1901.8930198999587,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,9,0,9,0,0,2,2,27,,,,,,,,,,,1902.0942849998828,1903.094213699922,1903.094213699922,1903.2957646998111,1903.2957646998111,1903.2957646998111,5,1,0.4177663999143988,1903.7245049998164,1904.073833399918,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,9,0,9,0,0,3,3,66,,,,,,,,,,,1904.276035899995,1905.2753574999515,1905.2753574999515,1905.4765839998145,1905.4765839998145,1905.4765839998145,5,1,0.27797530009411275,1905.761941500008,1906.112636699807,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,9,0,9,0,0,4,4,43,,,,,,,,,,,1906.3169562998228,1907.3182947000023,1907.3182947000023,1907.5154399999883,1907.5154399999883,1907.5154399999883,5,1,0.4002863001078367,1907.9222654998302,1908.2768501997925,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,9,0,9,0,0,5,5,45,,,,,,,,,,,1908.4761165999807,,1909.4693954999093,1909.6734380999114,1909.6734380999114,1909.6734380999114,4,1,0.38795500015839934,1910.0681351998355,1910.422604699852,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,9,0,9,0,0,6,6,1,,,,,,,,,,,1910.6239707998466,1911.629178499803,1911.629178499803,1911.8231370998546,1911.8231370998546,1911.8231370998546,4,1,0.4099010999780148,1912.2397896999028,1912.5939840998035,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,9,0,9,0,0,7,7,20,,,,,,,,,,,1912.795342499856,1913.7954529998824,1913.7954529998824,1913.9967382999603,1913.9967382999603,1913.9967382999603,4,1,0.5782398001756519,1914.5826545997988,1914.9359963999595,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,9,0,9,0,0,8,8,17,,,,,,,,,,,1915.1373622999527,1916.1373965998646,1916.1373965998646,1916.3379817998502,1916.3379817998502,1916.3379817998502,5,0,0.361937299836427,1916.707041299902,1917.0596669998486,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,9,0,9,0,0,9,9,9,,,,,,,,,,,1917.268323399825,,1918.2539537998382,1918.4551597998943,1918.4551597998943,1918.4551597998943,5,0,0.4409902000334114,1918.9058097999077,1919.25663349987,1918.4551597998943,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,9,0,9,0,0,10,10,50,,,,,,,,,,,1919.4590151999146,1920.4645576998591,1920.4645576998591,1920.6573282999452,1920.6573282999452,1920.6573282999452,5,1,0.41083479998633265,1921.07379519986,1921.4293588998262,,1921.4229139999952,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,9,0,9,0,0,11,11,15,,,,,,,,,,,1921.6284709998872,1922.6330811998341,1922.6330811998341,1922.8347788997926,1922.8347788997926,1922.8347788997926,5,1,0.48203120008111,1923.3230857998133,1923.6778965999838,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,9,0,9,0,0,12,12,5,,,,,,,,,,,1923.8794089998119,1924.8784457999282,1924.8784457999282,1925.0797116998583,1925.0797116998583,1925.0797116998583,4,1,0.9584179001394659,1926.0480751998257,1926.400690899929,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,9,0,9,0,0,13,13,35,,,,,,,,,,,1926.602319699945,1927.6079567999113,1927.6079567999113,1927.8022196998354,1927.8022196998354,1927.8022196998354,5,1,0.4840097001288086,1928.2983928998,1928.6505192997865,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,9,0,9,0,0,14,14,34,,,,,,,,,,,1928.851451799972,,1929.8380496997852,1930.037992599886,1930.037992599886,1930.037992599886,5,1,0.7519295001402497,1930.795559299877,1931.149221799802,1930.037992599886,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,9,0,9,0,0,15,15,77,,,,,,,,,,,1931.3507511999924,1932.3526898999698,1932.3526898999698,1932.5513846999966,1932.5513846999966,1932.5513846999966,4,1,0.9805056001059711,1933.5393564999104,1933.8927960998844,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_congruent,"(-0.4, 0)",T,4,2,9,0,9,0,0,16,16,8,,,,,,,,,,,1934.094436599873,,1935.0811727999244,1935.2812530999072,1935.2812530999072,1935.2812530999072,4,1,0.9654226000420749,1936.2533851999324,1936.6075492999516,1935.2812530999072,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_incongruent,"(-0.4, 0)",X,5,16,9,0,9,0,0,17,17,11,,,,,,,,,,,1936.8098601999227,1937.8108020999935,1937.8108020999935,1938.0035558999516,1938.0035558999516,1938.0035558999516,5,1,0.4805254000239074,1938.4902779997792,1938.8445261998568,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,9,0,9,0,0,18,18,26,,,,,,,,,,,1939.0482701999135,1940.0529193999246,1940.0529193999246,1940.2464665998705,1940.2464665998705,1940.2464665998705,5,1,0.38345619989559054,1940.6356476999354,1940.98943029996,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Left_incongruent,"(0.4, 0)",T,4,4,9,0,9,0,0,19,19,53,,,,,,,,,,,1941.1921503997874,,1942.1814917998854,1942.3829800998792,1942.3829800998792,1942.3829800998792,4,1,0.8713101998437196,1943.2607451998629,1943.6149350998458,1942.3829800998792,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
Right_congruent,"(0.4, 0)",X,5,8,9,0,9,0,0,20,20,70,,,,,,,,,,,1943.8162649997976,1944.8155317998026,1944.8155317998026,1945.016840999946,1945.016840999946,1945.016840999946,5,1,0.39030470000579953,1945.412700299872,1945.7726696999744,,,,,,,,,,999,,,,,,2023-02-01_13h51.33.741,Exp_1_Simon_task,2022.2.4,999,143.32417524367997,
